AppID,Name,Tag,Developers,Publishers,Positive Reviews,Negative Reviews,Median Owners,Average Playtime,Median Playtime,CCU,Price,Initial Price,Discount
1197840,The incredible friends,Indie,Sun  Eyes,Astero,0,8,10000,0,0,0,1.99,1.99,0
1200870,History Racers ,Indie,Bandprice SA,Bandprice SA,0,1,10000,0,0,0,2.99,2.99,0
1218590,Suppressor,Indie,BratAndronik Uberbax,UberbaxGaming,0,1,10000,0,0,0,4.99,4.99,0
1259160,Land of Zympaia,Indie,InjectWare Studio,InjectWare Studio,0,4,10000,0,0,0,0.00,0.00,0
1277160,Aquarium Life,Indie,David S Womack Productions,Sony,0,2,10000,0,0,0,29.99,29.99,0
1287880,In The Search For Revenge,Indie,EDO,EDO,0,2,10000,0,0,0,1.99,1.99,0
1338160,Monster Tower,Indie,TSUKASAYA,TSUKASAYA,0,1,10000,0,0,0,9.99,9.99,0
1377980,RX Racing  Pro,Indie,CaRacing Studio,CaRacing Studio,0,1,10000,0,0,0,0.00,0.00,0
1389830,Electronic World Z,Indie,Anamik Majumdar,Anamik Majumdar,0,2,10000,0,0,0,0.79,3.99,80
1378320,Killstreak,Indie,Mancheolsoft,Mancheolsoft,0,2,10000,0,0,0,7.99,7.99,0
1457600,Amazing Joes Journey,Indie,ATA games,ATA games,0,1,10000,0,0,0,8.99,8.99,0
1481480,Tank Firing,Indie,CUIWENPING,CUIWENPING,0,1,10000,0,0,0,0.99,0.99,0
1484750,Maze Escape,Indie,Alexandr Tactic,Alexandr Tactic,0,1,10000,0,0,0,4.99,4.99,0
1517990,Aruna,Indie,Luca Pane,Luca Pane,0,1,10000,0,0,0,0.00,0.00,0
1559740,Sword and Space,Indie,Streetwriter,Streetwriter,0,1,10000,0,0,0,4.99,4.99,0
1688130,Wave Shooter,Indie,Lior Hanina,Lior Hanina,0,1,10000,0,0,0,0.00,0.00,0
1600030,Ghost of the Seas,Indie,Akselerasi Games Indonesia,Akselerasi Games Indonesia,0,2,10000,0,0,0,4.99,4.99,0
1650450,Yin Yuh,Indie,Westerngamer,Westerngamer,0,1,10000,0,0,0,3.99,3.99,0
1772410,Blood Red Fists,Indie,Sunshine Error,Sunshine Error,1,1,10000,0,0,0,0.99,0.99,0
1821910,Adamanta View,Indie,Avis Games,Avis Games,0,2,10000,0,0,0,7.99,7.99,0
1790810,Sludge Fighters,Indie,SharkOPuffs Game Studios,SharkOPuffs Game Studios,0,3,10000,0,0,0,4.99,4.99,0
1821860,TOUGE RACERS,Indie,DolphinApp,DolphinApp,0,2,10000,0,0,0,14.99,14.99,0
1829000,Puputan Legend VR,Indie,Digital Lontar Nusantara,Digital Lontar Nusantara,0,2,10000,0,0,0,29.99,29.99,0
1837870,Downroll,Indie,QuickBobber,QuickBobber,0,1,10000,0,0,0,3.99,3.99,0
1390020,,Indie,,,0,1,10000,0,0,0,8.99,8.99,0
1856080,Ambushed,Indie,FakeBamboo,FakeBamboo,0,2,10000,0,0,0,4.99,4.99,0
1863240,Game City,Indie,Game City Studios,Game City Studios,0,1,10000,0,0,0,9.99,9.99,0
1863990,Stapel,Indie,QuickBobber,QuickBobber,0,1,10000,0,0,0,1.99,1.99,0
1876060,Dark Hood,Indie,Kanakov,Kanakov,0,1,10000,0,0,0,1.99,1.99,0
1959400,Arobynn The First Adventure,Indie,Jace Of Shadows Gaming LLC,Jace Of Shadows Gaming LLC,0,1,10000,0,0,0,4.99,4.99,0
1973470,Before The Kingdom Falls,Indie,FrozenMelter,FrozenMelter,0,1,10000,0,0,0,1.99,1.99,0
2193930,BLOCkCORsair,Indie,BLOCCORs,BLOCCORs,0,1,10000,0,0,0,3.99,3.99,0
2246360,Orc killer,Indie,mangotea,mangotea,0,1,10000,0,0,0,4.99,4.99,0
2165160,Treasure Hunter VR,Indie,LazyDays LLC Fox and Farthing,LazyDays LLC,0,1,10000,0,0,0,0.99,0.99,0
2406490,Youll stay here forever,Indie,Pickaxe,Pickaxe,0,2,10000,0,0,0,9.99,9.99,0
405810,Valzar,Indie,Whale Nebula,Whale Nebula,1,4,10000,0,0,0,9.99,9.99,0
457790,Capria Magic of the Elements,Indie,HORN amp IVRY,HORN amp IVRY,1,0,10000,0,0,0,0.00,0.00,0
444990,Ad Exitum,Indie,Since Idea Games,Since Idea Games,1,3,10000,0,0,0,4.99,4.99,0
501420,My Own Pet,Indie,JDMSoftware,JDMSoftware,2,1,10000,0,0,0,5.99,5.99,0
504610,SaberSaw VR,Indie,James Oliver,Destined,1,1,10000,0,0,0,6.99,6.99,0
497480,GravPool,Indie,TinyCrease,TinyCrease,1,0,10000,0,0,0,3.99,3.99,0
516870,Isomorph,Indie,Buce Studios LLC,Buce Studios LLC,1,1,10000,0,0,0,9.99,9.99,0
503700,Fall of Freya Alpha ,Indie,GOTY LLC,GOTY LLC,1,3,10000,0,0,0,19.99,19.99,0
538490,Shatter Quest,Indie,Dream Totems LLC,Dream Totems LLC,1,2,10000,0,0,0,0.99,0.99,0
513310,Aviators,Indie,Eclipse Studios, Industries,1,0,10000,0,0,0,2.99,2.99,0
543920,Weird creatures,Indie,mchernykh,mchernykh,1,2,10000,0,0,0,9.99,9.99,0
552340,Danger Room,Indie,Wong KangAn,Wong KangAn,1,2,10000,0,0,0,5.99,5.99,0
567620,The Strayed,Indie,Rza Ibrahimov,Rza Ibrahimov,1,1,10000,0,0,0,3.99,3.99,0
566640,DinoFense,Indie,Team,Blue Goji,1,0,10000,0,0,0,14.99,14.99,0
577120,Archipelago Navigable VR Comic,Indie,Walkie Entertainment,Walkie Entertainment,1,1,10000,0,0,0,4.99,4.99,0
560340,Tower Ascent,Indie,KitTheNinja Ate FFTG  Nate Kanestapler,KitTheNinja,1,3,10000,0,0,0,2.99,2.99,0
589080,Enigma Sphere Enhanced Edition,Indie,Yomuneco Inc,Yomuneco Inc,1,4,10000,0,0,0,17.99,17.99,0
616050,Hello inc VR,Indie,VRAD Inc,VRAD Inc,1,0,10000,0,0,0,14.99,14.99,0
591140,Disc League,Indie,Virtually Invincible LLC,Virtually Invincible LLC,1,1,10000,0,0,0,19.99,19.99,0
465010,Quantized,Indie,Chris Mahoney Kenny Bier,Abstractron,1,1,10000,0,0,0,12.99,12.99,0
664110,Void Wisp,Indie,D W OBoyle,D W OBoyle,1,0,10000,0,0,0,3.99,3.99,0
647790,Holomeld,Indie,mindmeldio Inc,mindmeldio Inc,1,0,10000,0,0,0,9.99,9.99,0
672450,Z ViRus VIRM Uprising,Indie,Hokkaido Studios,Hokkaido Studios,1,0,10000,0,0,0,0.00,0.00,0
663020,Cutlass,Indie,Demigon,Demigon,1,2,10000,0,0,0,19.99,19.99,0
681760,DIVER  SEA SURVIVAL SIMULATOR,Indie,Theodor Niklas,Theodor Niklas,1,2,10000,0,0,0,11.99,11.99,0
661420,Run For Coins,Indie,LST Games,LST Games,1,1,10000,0,0,0,4.99,4.99,0
667170,Undead Souls,Indie,Rootify,Rootify,1,10,10000,0,0,0,19.99,19.99,0
688050,BoidWatch,Indie,Emmett Baber,LongShip LLC,1,0,10000,0,0,0,0.99,0.99,0
644330,In The Dark,Indie,Team Firestorm,Team Firestorm,1,1,10000,0,0,0,1.99,1.99,0
676460,Sellsword VR,Indie,Emerald Beast Studios,Emerald Beast Studios,1,4,10000,0,0,0,9.99,9.99,0
696050,The Final Days Eternal Night,Indie,KipsaimMike Delgado,KipsaimMike Delgado,1,0,10000,0,0,0,5.99,5.99,0
685700,Asteroid Hunter,Indie,SmileBag Productions,SmileBag Productions,1,0,10000,0,0,0,1.99,1.99,0
697450,Piatka,Indie,ATA games,ATA games,1,0,10000,0,0,0,8.99,8.99,0
697730,Escape Fantasy,Indie,Marcelo Villarreal,pulsartronic,1,1,10000,0,0,0,0.99,0.99,0
694160,Guardians of Life VR,Indie,Yeronimo Apps,Yeronimo Apps,1,1,10000,0,0,0,4.99,4.99,0
709370,BadRobots VR,Indie,BeBold,BeBold,1,0,10000,0,0,0,8.99,8.99,0
721540,Cursed Isles,Indie,Disgruntled Games LLC,Disgruntled Games LLC,1,1,10000,0,0,0,9.99,9.99,0
701990,Edmonton Trolley Car,Indie,Gametrip,Gametrip,1,1,10000,0,0,0,5.99,5.99,0
698960,Battlemage Training,Indie,Mikael Mattsson,Mikael Mattsson,1,0,10000,0,0,0,0.99,0.99,0
682370,Pooper Scooper,Indie,Sike Studios,Sike Studios,1,4,10000,0,0,0,0.99,0.99,0
691640,RoadRunner VR,Indie,Hot Knife Digital Media,Hot Knife Digital Media,1,1,10000,0,0,0,2.99,2.99,0
736050,Kink,Indie,baKno Games,baKno Games,1,0,10000,0,0,0,24.99,24.99,0
729650,More Than Just Chess,Indie,More Than Just Chess,More Than Just Chess,1,1,10000,0,0,0,0.99,0.99,0
713760,Turf Wars,Indie,Red Line Games,Red Line Games,1,2,10000,0,0,0,0.00,0.00,0
723050,Neon Rage,Indie,Ascendant Studio,Ascendant Studio,1,0,10000,0,0,0,19.99,19.99,0
574410,Demon Grade VR,Indie,Richard Stenson Solus Games,Solus Games Inc,1,0,10000,0,0,0,9.99,9.99,0
744390,Yago the Coquerrestrial,Indie,Jorge Vera Blasco,Ludos Multimedia,1,4,10000,0,0,0,0.00,0.00,0
747820,Terra Tanks Defenders of the Earth,Indie,Moss Piglet Games,Moss Piglet Games,1,0,10000,0,0,0,0.99,0.99,0
736230,Salt Thrust,Indie,Collectorcollector,Collectorcollector,1,0,10000,0,0,0,6.99,6.99,0
750710,CRONEWORLD RPG ADVENTURE  ,Indie,STREETCAT STUDIO,STREETCAT STUDIO,1,1,10000,0,0,0,2.99,2.99,0
741620,Seal Guardian,Indie,White Budgie Game Limited,White Budgie Game Limited,1,1,10000,0,0,0,0.00,0.00,0
727490,Hell Space,Indie,Whiteerminestudios,Whiteerminestudios,1,2,10000,0,0,0,2.99,2.99,0
740730,Station Commander,Indie,Technically Competent,Technically Competent,1,2,10000,0,0,0,4.99,4.99,0
727330,Last Salvo,Indie,Triple Distilled Games,Triple Distilled Games,1,2,10000,0,0,0,5.99,5.99,0
701370,Pop Pop Boom Boom VR,Indie,Thorne Media LLC,Thorne Media LLC,1,1,10000,0,0,0,4.99,4.99,0
757990,Disassembly Line,Indie,Bumfuzzled Gibbons,Bumfuzzled Gibbons,1,2,10000,0,0,0,4.99,4.99,0
756350,OutBreak The Escape,Indie,Daimen Gaming,Daimen Gaming,1,5,10000,0,0,0,1.99,1.99,0
769170,Flinch,Indie,Beplaya,Beplaya AJG,1,1,10000,0,0,0,4.99,4.99,0
751270,BioEntity,Indie,Sneaky Party LLC,Sneaky Party LLC,1,0,10000,0,0,0,3.99,3.99,0
771540,Banshee Force,Indie,Sapphire Software Inc,Sapphire Software Inc,1,0,10000,0,0,0,4.99,4.99,0
765290,Alien Food Frenzy,Indie,AFF Dev Team,Remley Worldwide Productions LLC,2,5,10000,0,0,0,0.00,0.00,0
783090,Neon,Indie,Galactig,Galactig Rondo Media Cyf,1,0,10000,0,0,0,9.99,9.99,0
795320,Dissimilation,Indie,Fivesyounger Development,Fivesyounger Development,1,2,10000,0,0,0,4.99,4.99,0
789490,Boom Maze,Indie,Lucid Pixel,Lucid Pixel,1,1,10000,0,0,0,9.99,9.99,0
710280,Musician,Indie,ZhangHaiLong,ZhangHaiLong,1,0,10000,0,0,0,12.99,12.99,0
810650,The Next Day After Friday,Indie,VR Friends,VR Friends,1,3,10000,0,0,0,2.99,2.99,0
800720,Space Fighters,Indie,ZeroByter Games,ZeroByter Games,1,0,10000,0,0,0,1.99,1.99,0
814010,Ball Driver,Indie,Potato Games,Potato Games,1,2,10000,0,0,0,0.99,0.99,0
816410,Go Go Poncho,Indie,Couchgaming,Couchgaming,1,0,10000,0,0,0,3.99,3.99,0
806600,Escape,Indie,Halfheartd Games,Halfheartd Games,1,0,10000,0,0,0,2.99,2.99,0
786540,Brick vs Paddle,Indie,Viaticum Games,Viaticum Games,1,0,10000,0,0,0,3.99,3.99,0
788040,Edvog Explorer Game,Indie,Andrei Ionita,Andrei Ionita,1,0,10000,0,0,0,0.00,0.00,0
745620,Soul Survival VR,Indie,Soultek Studio,Soultek Studio,1,3,10000,0,0,0,2.99,2.99,0
750270,Hover X Souls Git Gud Edition,Indie,Modesto Rabena,Divergent Game Studio,1,3,10000,0,0,0,0.99,0.99,0
781780,Behind Walls,Indie,AnderShi,AnderShi,1,1,10000,0,0,0,0.99,0.99,0
803960,Contrasted,Indie,Dan Head,none,1,0,10000,0,0,0,4.99,4.99,0
826020,Zombie Teacher,Indie,Edgy Games,Edgy Games,1,0,10000,0,0,0,9.99,9.99,0
841800,Super Heroes Men in VR beta,Indie,Bellcat Game,Bellcat Game,1,2,10000,0,0,0,9.99,9.99,0
844620,Odyssee,Indie,Earth and Life Software,Earth and Life Marcoms,1,1,10000,0,0,0,3.49,3.49,0
669690,Funny Fingers,Indie,Ilya Zarembsky Marley Hall,Trollcore Enterprises TM One Motion Games,1,0,10000,0,0,0,3.99,3.99,0
805950,Isolated,Indie,Jrmie Bertrand,Jrmie Bertrand,1,0,10000,0,0,0,5.99,5.99,0
852760,DFR The Light VR,Indie,Nothing Rhymes With Entertainment,Nothing Rhymes With Entertainment,1,0,10000,0,0,0,0.99,0.99,0
851040,Darkest Mana  Master of the Table,Indie,IKINAGAMES,IKINAGAMES,1,2,10000,0,0,0,9.99,9.99,0
864590,Zombie Rampage,Indie,MellowStudios,MellowStudios,1,6,10000,0,0,0,1.99,1.99,0
856040,Chameleon Man,Indie,Softzen,Softzen,1,0,10000,0,0,0,1.99,1.99,0
860360,Kogent Defender,Indie,Amethyst Quarter,Amethyst Quarter,1,1,10000,0,0,0,0.00,0.00,0
849390,Valerian Tales,Indie,Color Core,Color Core,1,1,10000,0,0,0,8.99,8.99,0
791490,Rainbow Cult,Indie,Death Hill Games,Death Hill Games,1,0,10000,0,0,0,0.00,0.00,0
878410,Unbroken Warrior,Indie,Real Fighting,Real Fighting,1,3,10000,0,0,0,0.00,0.00,0
853290,Claw Breaker,Indie,Team Klaw,Team Klaw,1,0,10000,0,0,0,9.99,9.99,0
770830,Alien Revival  Episode   Duty Calls,Indie,M Software,M Software,1,2,10000,0,0,0,0.99,0.99,0
882750, HIT KILL,Indie,DV,David Vecchione,1,0,10000,0,0,0,0.00,0.00,0
888540,Project ,Indie,Red Oak Studio,Red Oak Studio,1,4,10000,0,0,0,4.99,4.99,0
868210,Road Z Survival The Last Winter,Indie,Game Mavericks,GM Publishing,1,0,10000,0,0,0,7.99,7.99,0
898250,PackageRun,Indie,Pavel Black,Pavel Black,1,1,10000,0,0,0,4.99,4.99,0
896940,Switcher,Indie,Lenglet Stphane Cdric Cathelain,LostownStudio,1,1,10000,0,0,0,2.99,2.99,0
896420,Starless Night,Indie,Moon and Sea Studios,Moon and Sea Studios,1,1,10000,0,0,0,0.99,0.99,0
730460,Peter World,Indie,RegiGames,RegiGames,1,1,10000,0,0,0,1.99,1.99,0
905890,MONOWARS Red Zone,Indie,Conquesoft,Conquesoft,1,0,10000,0,0,0,0.99,0.99,0
910290,CRACKPOT DESPOT TRUMP WARFARE,Indie,,Grevicor,1,2,10000,0,0,0,4.99,4.99,0
869090,Sampling,Indie,Meant LLC,Meant LLC,1,0,10000,0,0,0,9.99,9.99,0
850270,Kaleido Chaos,Indie,Weiqiang Ou,Weiqiang Ou,1,5,10000,0,0,0,0.99,0.99,0
853000,Generic Jumper,Indie,Sasha C GervaisTourangeau,Asphe Games,1,1,10000,0,0,0,6.99,6.99,0
926240,PsyBurst,Indie,Hakagame,Hakagame,1,2,10000,0,0,0,2.99,2.99,0
708910,Hordiaz,Indie,Crazy Forge Studio,Crazy Forge Studio,1,0,10000,0,0,0,2.99,2.99,0
934470,A TopDown Job Blood Gain,Indie,bletstudio,bletstudio,1,3,10000,0,0,0,0.99,0.99,0
938340,The Necklace Of Blood Part II,Indie,Ramos Creative Minds,Ramos Creative Minds,1,0,10000,0,0,0,14.99,14.99,0
930470,Crimson Souls,Indie,CREBABOS,CREBABOS,1,0,10000,0,0,0,11.99,11.99,0
936150,  ,Indie,,,1,0,10000,0,0,0,18.99,18.99,0
904680,HotHead,Indie,Sean Baker,Sean Baker,1,1,10000,0,0,0,2.99,2.99,0
949510,Deadly Curse Insane Nightmare,Indie,Electrical Eagle,Electrical Eagle,1,1,10000,0,0,0,0.00,0.00,0
950910,Space Bugs,Indie,Graf von Wenzel,Graf von Wenzel,1,2,10000,0,0,0,0.00,0.00,0
950750,Dega Madness,Indie,Jason Kaldenbach,Jason Kaldenbach,1,1,10000,0,0,0,2.99,2.99,0
678910,BombGears,Indie,Takain Flipt,Takain,1,0,10000,0,0,0,4.99,4.99,0
955570,Teck Boxing D,Indie,Tonye Amienyo,Tonye Amienyo,1,1,10000,0,0,0,4.99,4.99,0
957510,The Hour Has Come,Indie,Obadiah D Luna,Obadiah D Luna,1,1,10000,0,0,0,4.99,4.99,0
958360,Silver Child,Indie,Nemanja Milosevic,Nemanja Milosevic,1,0,10000,0,0,0,0.99,0.99,0
953640,Gyro Buster,Indie,MAENTRUS DIGITAL LAB PT,MAENTRUS DIGITAL LAB PT,1,1,10000,0,0,0,0.00,0.00,0
906450,Tenacious,Indie,Firebelley,Firebelley,1,1,10000,0,0,0,0.00,0.00,0
963200,PixNautiCraft,Indie,NK CREATIV DIGITAL,SureHit Studio LLC,1,3,10000,0,0,0,0.00,0.00,0
955840,Slide to finish,Indie,Anton Shatalov,Anton Shatalov,1,0,10000,0,0,0,0.99,0.99,0
965760,Super Darts VR,Indie,Octamon Co Ltd,Octamon Co Ltd,1,1,10000,0,0,0,7.99,7.99,0
975110,No Crossing,Indie,DIMI Game Studio,DIMI Game Studio,1,0,10000,0,0,0,1.99,1.99,0
983650,Jumper Tree,Indie,SaintHeiser,HalfFace Games,1,0,10000,0,0,0,3.99,3.99,0
988500,Trigger Table,Indie,hishapes,hishapes,1,0,10000,0,0,0,0.00,0.00,0
982050,Caracoland,Indie,Rodrigo Bezzi Sabine Ludvik,Rosasoft,1,0,10000,0,0,0,4.99,4.99,0
908960,A Second Chance,Indie,Gamebringer,Gamebringer,1,3,10000,0,0,0,7.99,7.99,0
961750,Rope Racer ONeon,Indie,Last Tower,Last Tower,1,0,10000,0,0,0,2.99,2.99,0
975100,Justice Fallen Clan,Indie,On Tilt Interactive,On Tilt Interactive,1,1,10000,0,0,0,9.99,9.99,0
989870,Northern Tales,Indie,Galaxy Studio,Galaxy Studio,1,0,10000,0,0,0,0.00,0.00,0
1001810,Virus Expansion,Indie,Action Portal,Action Portal,1,3,10000,0,0,0,0.00,0.00,0
1003690,CrossTrix,Indie,Jason Free,,1,0,10000,0,0,0,9.99,9.99,0
929150,Final Islands,Indie,Mor North,Mor North ,1,1,10000,0,0,0,9.99,9.99,0
1011460,Caverns of Karvella,Indie,TANDS game development,TandS Game Development,1,0,10000,0,0,0,2.99,2.99,0
1003960,De Profundis,Indie,points contigus,points contigus,1,0,10000,0,0,0,0.99,0.99,0
1005390,AntiGrav Bamboocopter,Indie,Jw,Jw,1,0,10000,0,0,0,0.99,0.99,0
1013810,The Legendary Assassin KAL,Indie,KOEX studio,KOEX studio,1,3,10000,0,0,0,1.99,1.99,0
994170,Statue Defender,Indie,Glimma Games,Glimma Games,1,1,10000,0,0,0,2.99,2.99,0
1016100,rd Invasion  Zombies vs Steel,Indie,Jesper Skjrbk,Jesper Skjrbk,1,1,10000,0,0,0,4.99,4.99,0
1026180, Button Clicker,Indie,SunshineOvercast,SunshineOvercast,1,0,10000,0,0,0,0.99,0.99,0
1009940,Rival Nation Wars,Indie,Gary Michael Maynard,Nardo Games,1,2,10000,0,0,0,4.99,4.99,0
981540,Stellar Sphere,Indie,Titan Deep Space Company,Titan Deep Space Company,1,0,10000,0,0,0,4.99,4.99,0
884610,Road Rage Royale,Indie,Neural Oscillations Games,Neural Oscillations Games,1,0,10000,0,0,0,17.99,17.99,0
1029540,Super Kittens,Indie,Software Development Headquarters,Software Development Headquarters,1,0,10000,0,0,0,10.99,10.99,0
1037430,Hell Hole,Indie,SDG Games,mNosGaming,1,1,10000,0,0,0,2.99,2.99,0
1033250,BluBoy The Journey Begins,Indie,Hussain A,Hussain A,1,2,10000,0,0,0,2.49,9.99,75
1041330,Tiger Fighter  Tora,Indie,TigerQiuQiu,TigerQiuQiu,1,2,10000,0,0,0,0.00,0.00,0
1035280,Stoppa,Indie,Michiru Michel Nakamura,Michiru Michel Nakamura,1,0,10000,0,0,0,1.99,1.99,0
1029950,Big Boot Baseball,Indie,Zero Brain LLC,Zero Brain LLC,1,0,10000,0,0,0,5.99,5.99,0
1041630,Jungle Adventure,Indie,mCoCoA,mCoCoA,1,1,10000,0,0,0,9.99,9.99,0
1047350,Asteroid Wars,Indie,Samuel Kunik,Samuel Kunik,1,0,10000,0,0,0,6.99,6.99,0
808870,Multiple Views Objects ,Indie,LANGYA,LANGYA,1,0,10000,0,0,0,4.99,4.99,0
1044460,Wild Cats of Wasteland,Indie,VirtexUniverse,VirtexUniverse,1,2,10000,0,0,0,6.99,6.99,0
1055940,Sentenced,Indie,Vitalij Kurjata,Vitalij Kurjata,1,0,10000,0,0,0,1.99,1.99,0
1050660,Noodle Jump,Indie,Toastar Virtual Entertainment,Toastar Virtual Entertainment,1,0,10000,0,0,0,7.99,7.99,0
1041650,Time Warrior Z VR,Indie,MaxGamerZ Bondarius,VR AampB,1,0,10000,0,0,0,9.99,9.99,0
1062240,,Indie,QZQ Studio,HPYSLLC,1,6,10000,0,0,0,0.00,0.00,0
1064450,BL,Indie,ArcPhr,ArcPhr,1,0,10000,0,0,0,1.99,1.99,0
1067040,Four Seals,Indie,Game Kombinat,Game Kombinat,1,1,10000,0,0,0,5.99,5.99,0
1064920,VR Party Pack,Indie,Jaz MarshallPorter,Stack Interactive,1,0,10000,0,0,0,3.99,3.99,0
1067700,Muspell,Indie,Gargant,Gargant,1,1,10000,0,0,0,5.99,5.99,0
1054150,Fantasy Battles,Indie,Area VR,Area VR,1,0,10000,0,0,0,10.99,10.99,0
1070430,Space Duke,Indie,AHuiGame,AHuiGame,1,2,10000,0,0,0,3.99,3.99,0
1071950,EscapeeZ,Indie,Barkawi Mano,MonkeyGames,1,1,10000,0,0,0,24.99,24.99,0
1066840,Rsin,Indie,,,1,1,10000,0,0,0,4.99,4.99,0
1073790,The Astrolarix,Indie,Artificer Creator,Artificer Creator,1,0,10000,0,0,0,2.99,2.99,0
803840,It Could Have Been Me,Indie,sa Egnr vrdesigner Alexander Cobleigh programmer Carolina Ask modeler Emilia Carapic music Joar Egnr Lofberg sounds Johan Zdybal early modeller Ali Ahmadi interview Sakib Zabbar main voice a lot more people,Kreativitetsbanken,1,1,10000,0,0,0,2.99,2.99,0
908030,Breen Origins,Indie,Breen Studios,Breen Studios,1,1,10000,0,0,0,0.00,0.00,0
1081020,Blockus Adventures,Indie,Adrian Ciotinga,Alphamort Studios,1,0,10000,0,0,0,0.99,0.99,0
1029230,Two For One,Indie,Hyper,Hyper,1,0,10000,0,0,0,2.99,2.99,0
1090350,Animal Notes,Indie,Jinny Lab Inc,Jinny Lab Inc,1,0,10000,0,0,0,0.00,0.00,0
1078820,Horresco Referens,Indie,Spiro Spero Games,Spiro Spero Games,1,0,10000,0,0,0,6.99,6.99,0
1077390,Cannibal Chickens,Indie,Andrew Simpson,Angry Fist Games,1,1,10000,0,0,0,4.99,4.99,0
1097830,Banished Monsters,Indie,VTC,VTC,1,0,10000,0,0,0,3.99,3.99,0
1100070,Master of the Forbidden Sea,Indie,Advent RPG,Advent RPG,1,1,10000,0,0,0,2.99,2.99,0
1023010,Escargot,Indie,Sean Moulder,Sean Moulder,1,1,10000,0,0,0,2.99,2.99,0
1095400,Cryptographer,Indie,Firebelley,Firebelley,1,0,10000,0,0,0,7.99,7.99,0
1086980,Nebulas Lasso,Indie,STON Games,STON Games,1,0,10000,0,0,0,14.99,14.99,0
1113210,Jomp The Jumper,Indie,SGStudio Games,SGStudio Games,1,0,10000,0,0,0,0.99,0.99,0
1107190,The Fragment,Indie,David Pierucci,PG Entertainment,1,3,10000,0,0,0,4.99,4.99,0
1013200,Truecolors,Indie,Team Newtype,Team Newtype,1,1,10000,0,0,0,3.99,3.99,0
924660,RollerPlay,Indie,YouVisio Productions Inc,YouVisio Productions Inc,1,1,10000,0,0,0,0.00,0.00,0
1082480,Buzz Kill Zero,Indie,Kaleb Parham,KaPa ENT,1,0,10000,0,0,0,9.99,9.99,0
1124630,Lonepath,Indie,Bogdan Zigmund,Bogdan Zigmund,1,1,10000,0,0,0,7.99,7.99,0
1060020,Boxwrecker Arena,Indie,Jealous Ducks,Jealous Ducks,1,0,10000,0,0,0,11.99,11.99,0
1120900,Hoodo,Indie,AMBOSS GAMES,AMBOSS GAMES,1,3,10000,0,0,0,5.99,5.99,0
1140720,Ship Happens,Indie,Daygames,Daygames,1,0,10000,0,0,0,4.99,4.99,0
1147640,Summer Knights,Indie,Robablo Comics Tyler Hueffmeier,Robablo Comics,1,0,10000,0,0,0,4.99,4.99,0
1149180,The Last Promise,Indie,Undermax Games,Undermax Games,1,0,10000,0,0,0,2.99,2.99,0
1142560,Princess and Knight,Indie,TSICGAMES,TSICGAMES,1,0,10000,0,0,0,4.99,4.99,0
925330,Chronophobia,Indie,Monkehs Studios,Monkehs Studios,1,0,10000,0,0,0,3.99,3.99,0
1146810,Phantom Astronaut Lucid VR,Indie,Phantom Astronaut,Clever Fox LLC,1,2,10000,0,0,0,7.99,7.99,0
1124310,Android Helipad,Indie,Mibongo Software,Mibongo Software,1,0,10000,0,0,0,3.99,3.99,0
1158750,Tile Conqueror,Indie,Firenja,Firenja,2,0,10000,0,0,0,5.99,5.99,0
1165520,SurvivalRevelation,Indie,,,1,0,10000,0,0,0,0.99,0.99,0
1171620,Remember Lights Out,Indie,Mammoth Interactive INC,Mammoth Interactive INC,1,1,10000,0,0,0,4.99,4.99,0
1169770,Swordrite,Indie,WolflandGames,WolflandGames,1,1,10000,0,0,0,3.99,3.99,0
1152890,The Delirium Vacation,Indie,Ex Conspectu,Ex Conspectu,1,0,10000,0,0,0,2.99,2.99,0
1171770,Super Novel Collector Speedrun Edition,Indie,Calculator Games,Calculator Games,1,0,10000,0,0,0,5.99,5.99,0
1174970,Empty Sharp,Indie,Meltdownergames,Meltdownergames,1,0,10000,0,0,0,5.99,5.99,0
1181880,Draconic Echoes The Ardent War,Indie,Mark Vanderploeg,Mark Vanderploeg,1,0,10000,0,0,0,4.99,4.99,0
1102940,Mogh,Indie,Beastudio Ltd,Beastudio Ltd,2,0,10000,0,0,0,0.00,0.00,0
1185580,Takkyu Tournament ReServe,Indie,CyberScherzo Studios,CyberScherzo Studios,1,0,10000,0,0,0,4.99,4.99,0
1015290,Trapped in Fear,Indie,Rain of Cubes,Rain of Cubes,1,0,10000,0,0,0,4.99,4.99,0
704970,Project Ara  Crucible,Indie,Camptotheca Inc,Camptotheca Inc,1,0,10000,0,0,0,4.99,4.99,0
943310,ManGuin  Penguin Apocalypse,Indie,Gary amp Eddy,EGCL,1,0,10000,0,0,0,2.99,2.99,0
1186680,Maximum Momentum,Indie,Raithen,Fiery Phoenix,1,0,10000,0,0,0,0.99,0.99,0
1194650,ReFrame,Indie,Frame,Frame,1,1,10000,0,0,0,7.99,7.99,0
1211230,Legend of Streets,Indie,TechNQ studio,TechNQ studio,1,0,10000,0,0,0,4.99,4.99,0
1114710,KANNA,Indie,Hillside Studio,Hillside Studio,1,5,10000,0,0,0,4.99,4.99,0
413750,Turtle VR,Indie,Gnometech Inc,Gnometech Inc,1,0,10000,0,0,0,9.99,9.99,0
1204250,CYSMA,Indie,ArcWillow,ArcWillow,1,0,10000,0,0,0,9.99,9.99,0
